No.,Nombre de municipio,Nombre de localidad,Clave del Centro de Trabajo (CCT),Nombre del plantel,Matrícula,Semáforo federal,Programa,Porcentaje de avance (%),Latitud,Longitud
793,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DES0027J,GOBERNADOR MERINO FERNANDEZ,717, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.998327,-98.18995
794,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0358F,JOSEFA ORTIZ DE DOMINGUEZ,779, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.966087,-98.185377
795,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0247R,RAQUEL FLORES GONZALEZ,323, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.902914,-98.253072
796,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPB0877P,IZTACCIHUATL,230, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.964908,-98.271893
797,CHIAUTLA,CIUDAD DE CHIAUTLA DE TAPIA,21EJN0730F,MEXICALCINGO,0, DAÑO MENOR ,OTROS RECURSOS,100,18.264086,-98.428042
798,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0565N,PROFESORA PAULINA MARAVER CORTES,736, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.006118,-98.184166
799,PUEBLA,SAN BALTAZAR TETELA,21DTV0102F,JUSTO SIERRA,259, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.912904,-98.173492
800,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPB0634T,EMILIANO ZAPATA,444, DAÑO MENOR ,TERCERA ETAPA,0,19.067611,-98.133867
801,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN2064R,IGNACIO ZARAGOZA,77, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.078563,-98.176488
802,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR1570F,MANUEL M. FLORES,664, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.9655887,-98.2156629
803,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0609U,MANUEL RIVERA ANAYA,666, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.053832,-98.150919
804,PUEBLA,SAN MIGUEL CANOA,21EPR0247A,LICENCIADO ADOLFO LOPEZ MATEOS,308, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.158688,-98.099913
805,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPB0596G,EMILIANO ZAPATA,674, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.064492,-98.236171
806,PUEBLA,LA LIBERTAD TECOLA,21DPR1815K,LICENCIADO ADOLFO LOPEZ MATEOS,115, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.883611,-98.183333
807,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBT0004Q,ARTES Y OFICIOS SOR JUANA INES DE LA CRUZ,116, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.162832,-98.418565
808,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0035H,ALVARO OBREGON,220, DAÑO MENOR ,TERCERA ETAPA,0,19.051164,-98.200228
809,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DTV0038V,JOSE VASCONCELOS,457, DAÑO MENOR ,OTROS RECURSOS,100,18.961938,-98.154107
810,TEHUACÁN,TEHUACAN,21DPR0423Q,PROFESOR  MANUEL VALDERRAMA,444, DAÑO MENOR ,TERCERA ETAPA,0,18.469785,-97.387674
811,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR0040K,SOR JUANA INES DE LA CRUZ,382, DAÑO MENOR ,TERCERA ETAPA,0,18.979489,-98.250531
812,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0152D,C.E. COMUNITARIO DEL SUR LICENCIADO MANUEL BARTLETT DIAZ,454, DAÑO MENOR ,TERCERA ETAPA,0,18.97878,-98.303486
813,CALPAN,SAN ANDRES CALPAN,21DTV0056K,ALVARO OBREGON,451, DAÑO MENOR ,TERCERA ETAPA,100,19.104378,-98.466242
814,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR0257I,REFORMA EDUCATIVA,453, DAÑO MENOR ,TERCERA ETAPA,0,18.978284,-98.264367
815,TEPANCO DE LÓPEZ,SAN ANDRES CACALOAPAN,21DPR0461T,LIBERACION,459, DAÑO MENOR ,TERCERA ETAPA,0,18.581943,-97.584594
816,TEHUACÁN,TEHUACAN,21DPR1910O,EMILIANO ZAPATA,421, DAÑO MENOR ,TERCERA ETAPA,0,18.477658,-97.383607
817,CUAPIAXTLA DE MADERO,CUAPIAXTLA DE MADERO,21DPR0359F,NIÑOS HEROES DE CHAPULTEPEC,447, DAÑO MENOR ,TERCERA ETAPA,0,18.906908,-97.814498
818,TECAMACHALCO,TECAMACHALCO,21DJN0081U,MIGUEL HIDALGO Y COSTILLA,286, DAÑO MENOR ,OTROS RECURSOS,100,18.884086,-97.73271
819,SAN MARTÍN TEXMELUCAN,SAN JUAN TUXCO,21DPR0315I,MIGUEL HIDALGO,420, DAÑO MENOR ,TERCERA ETAPA,0,19.264841,-98.448479
820,TEHUACÁN,TEHUACAN,21EBH0034P,C.E. PRESIDENTE VENUSTIANO CARRANZA,439, DAÑO MENOR ,TERCERA ETAPA,0,19.06196,-98.311522
821,SAN FELIPE TEOTLALCINGO,SAN FELIPE TEOTLALCINGO,21DTV0018H,NIÑOS HEROES DE CHAPULTEPEC,449, DAÑO MENOR ,TERCERA ETAPA,0,19.235183,-98.501414
822,SAN MIGUEL XOXTLA,SAN MIGUEL XOXTLA,21EPR1567S,JOSE MARIA LAFRAGUA,415, DAÑO MENOR ,OTROS RECURSOS,100,19.162686,-98.311071
823,HUEJOTZINGO,HUEJOTZINGO,21DPR3512D,JUAN ESCUTIA,412, DAÑO MENOR ,TERCERA ETAPA,0,19.20687,-98.383199
824,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21EES0298A,NARCISO MENDOZA,372, DAÑO MENOR ,TERCERA ETAPA,0,19.067928,-98.295982
825,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR1581L,BICENTENARIO DE LA INDEPENDENCIA DE MEXICO,275, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.966005,-98.235327
826,JUAN C. BONILLA,SAN GABRIEL OMETOXTLA,21DPR2815R,BENITO JUAREZ,412, DAÑO MENOR ,TERCERA ETAPA,100,19.107596,-98.313502
827,AMOZOC,AMOZOC DE MOTA,21DPR0929F,DIECIOCHO DE NOVIEMBRE,399, DAÑO MENOR ,TERCERA ETAPA,0,19.038302,-98.049981
828,SAN FELIPE TEOTLALCINGO,SAN FELIPE TEOTLALCINGO,21EPR0368M,BENITO JUAREZ,396, DAÑO MENOR ,TERCERA ETAPA,0,19.230196,-98.503606
829,TEHUACÁN,MAGDALENA CUAYUCATEPEC,21DPR3420N,EMILIANO ZAPATA,390, DAÑO MENOR ,OTROS RECURSOS,100,18.555631,-97.482902
830,HUEJOTZINGO,HUEJOTZINGO,21EBH0717S,HEROES DEL 5 DE MAYO,392, DAÑO MENOR ,TERCERA ETAPA,100,18.975189,-98.255644
831,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR2645N,VICENTE GUERRERO,401, DAÑO MENOR ,TERCERA ETAPA,0,19.004256,-98.231766
832,TEHUACÁN,TEHUACAN,21DPR3548S,PASTOR ROUAIX,371, DAÑO MENOR ,TERCERA ETAPA,0,18.455361,-97.39149
833,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21EES0178O,C.E. PRESIDENTE LICENCIADO MIGUEL ALEMÁN,385, DAÑO MENOR ,OTROS RECURSOS,100,19.061934,-98.311464
834,TEHUACÁN,TEHUACAN,21DPB0693I,LEONA VICARIO,384, DAÑO MENOR ,TERCERA ETAPA,0,18.474838,-97.410071
835,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EES0260O,PROFESOR  NICOLAS REYES ALEGRE,371, DAÑO MENOR ,TERCERA ETAPA,0,18.993694,-98.213886
836,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DTV0004E,VICENTE SUAREZ,378, DAÑO MENOR ,TERCERA ETAPA,0,19.06936,-98.235996
837,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR1994M,ORGANIZACION DE NACIONES UNIDAS,348, DAÑO MENOR ,TERCERA ETAPA,0,19.051487,-98.173352
838,SAN MATÍAS TLALANCALECA,SAN MATIAS TLALANCALECA,21EES0255C,HERMANOS SERDAN,371, DAÑO MENOR ,OTROS RECURSOS,100,19.324491,-98.505853
839,TLACOTEPEC DE BENITO JUÁREZ,TLACOTEPEC DE BENITO JUAREZ,21DPR0730X,LICENCIADO BENITO JUAREZ,370, DAÑO MENOR ,TERCERA ETAPA,0,18.683454,-97.648082
840,LOS REYES DE JUÁREZ,LOS REYES DE JUAREZ,21EPR0536S,JUAN CRISOSTOMO BONILLA,391, DAÑO MENOR ,TERCERA ETAPA,0,18.94775,-97.800577
841,TEHUACÁN,TEHUACAN,21DPR0426N,CLUB ROTARIO,356, DAÑO MENOR ,TERCERA ETAPA,0,18.455924,-97.395197
842,CORONANGO,SAN ANTONIO MIHUACAN,21DPR0893H,HEROES DE LA INDEPENDENCIA,368, DAÑO MENOR ,TERCERA ETAPA,100,19.153509,-98.30875
843,TEPEACA,TEPEACA,21EBH0083Y,JUSTO SIERRA,486, DAÑO MENOR ,TERCERA ETAPA,0,19.044081,-98.208508
844,SAN MARTÍN TEXMELUCAN,SAN MARTIN TEXMELUCAN DE LABASTIDA,21EBH0290F,FERNANDO MONTES DE OCA,252, DAÑO MENOR ,ESCUELAS AL CIEN 2018,100,19.373333,-97.3475
845,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DCC0732P,MOCTEZUMA XOCOYOTZIN,94, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.979425,-98.229384
846,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0636R,PROFESOR  VELINO JIMENEZ AGUILAR,498, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.019009,-98.183119
847,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0048L,ROSAURA ZAPATA,210, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.040543,-98.190286
848,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0280I,SIMON BOLIVAR,517, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.045134,-98.166852
849,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21ETV0815B,UNIDAD EDUCATIVA OCTAVIO PAZ,434, DAÑO MENOR ,TERCERA ETAPA,0,18.473788,-98.366541
850,PUEBLA,LA ASUNCION,21EJN0557O,JOSEFA ORTIZ DE DOMINGUEZ,196, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.970237,-98.180467
851,PUEBLA,SANTO TOMAS CHAUTLA,21DPR1558L,PROGRESO,404, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.960976,-98.154419
852,PUEBLA,TLACAELE,21DST0025D,ESCUELA SECUNDARIA TECNICA NUM. 146,26, DAÑO MENOR ,TERCERA ETAPA,0,18.933833,-98.269269
853,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR3402Y,GENERAL JUAN N. MENDEZ,409, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.057926,-98.135398
854,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN0163D,JOSE MARIA PINO SUAREZ,134, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.009905,-98.240874
855,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0494Z,QUETZALCOATL,416, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.951596,-98.540936
856,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0491W,FILOMENA DEL VALLE DE SERDAN,467, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.991822,-98.239266
857,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPB0915B,TLATOANI,338, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.098828,-98.188602
858,PUEBLA,SAN PEDRO ZACACHIMALPA,21DST0059U,ESCUELA SECUNDARIA TECNICA NUM. 54,334, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.942254,-98.162928
859,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0281H,REPUBLICA ESPAÑOLA,398, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.076621,-98.190756
860,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0042R,MANUEL PAZ Y PUENTE,240, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.047734,-98.229087
861,PUEBLA,AFRICAM SAFARI,21DST0034L,ESCUELA SECUNDARIA TECNICA NUM. 31,810, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.041304,-98.196329
862,PUEBLA,AGUA SANTA,21EES0358Z,5 DE MAYO DE 1862,384, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.9853966,-98.2271557
863,PUEBLA,GUADALUPE,21DST0129Z,ESCUELA SECUNDARIA TECNICA NUM. 116,309, DAÑO MENOR ,TERCERA ETAPA,0,19.020998,-98.223101
864,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR2625Z,18 DE NOVIEMBRE,536, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.995321,-98.238776
865,SANTA ISABEL CHOLULA,SAN PABLO AHUATEMPA,21DPR0369M,FRANCISCO I. MADERO,359, DAÑO MENOR ,OTROS RECURSOS,100,18.981389,-98.358889
866,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR3556A,GUADALUPE VICTORIA,573, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.989344,-98.255644
867,TEPEACA,ALVARO OBREGON (SANTA MARIA GOROZPE),21DPR0468M,IGNACIO ZARAGOZA,346, DAÑO MENOR ,TERCERA ETAPA,0,19.0275,-97.9025
868,SAN NICOLÁS DE LOS RANCHOS,SAN NICOLAS DE LOS RANCHOS,21DST0012Z,ESCUELA SECUNDARIA TECNICA NUM. 12,345, DAÑO MENOR ,TERCERA ETAPA,0,19.069664,-98.480973
869,SAN PEDRO CHOLULA,SAN GREGORIO ZACAPECHPAN,21DPR0336V,MARIANO ABASOLO,343, DAÑO MENOR ,OTROS RECURSOS,100,19.051929,-98.335255
870,TOCHIMILCO,TOCHIMILCO,21EPR0461S,FROYLAN C MANJARREZ,340, DAÑO MENOR ,OTROS RECURSOS,100,18.895706,-98.571849
871,YEHUALTEPEC,YEHUALTEPEC,21ETV0246A,EMILIO VON BEHRING,294, DAÑO MENOR ,OTROS RECURSOS,100,18.798543,-97.662723
872,ATLIXCO,ATLIXCO,21DPR0947V,EMILIANO ZAPATA,333, DAÑO MENOR ,TERCERA ETAPA,100,18.85895,-98.448
873,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR2774H,REVOLUCION MEXICANA,296, DAÑO MENOR ,TERCERA ETAPA,0,18.996587,-98.252155
874,TECOMATLÁN,TECOMATLAN,21EPR0413I,MIGUEL HIDALGO,327, DAÑO MENOR ,TERCERA ETAPA,0,18.111757,-98.311552
875,SAN MARTÍN TEXMELUCAN,SAN LUCAS ATOYATENCO (LOS RANCHITOS),21ETV0805V,LUCIO CABAÑAS BARRIENTOS,265, DAÑO MENOR ,ESCUELAS AL CIEN 2018,100,20.1175,-97.960833
876,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR0191Q,ABEL BAUTISTA REYES,460, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.101304,-98.202613
877,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR0957B,ADOLFO LOPEZ MATEOS,264, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.008611,-98.242016
878,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR3672R,AGUILAS DE ANAHUAC,455, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.978284,-98.264367
879,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN2073Z,ANGEL ISLAS QUIROZ,92, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.007621,-98.24693
880,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0082Z,BACHILLERATO ANEXO A LA NORMAL SUPERIOR DEL EDO,131, DAÑO MENOR ,TERCERA ETAPA,0,18.642778,-98.370556
881,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBT0098V,BENEMERITO CONSERVATORIO DE MUSICA DEL ESTADO DE PUEBLA,911, DAÑO MENOR ,TERCERA ETAPA,0,20.172764,-98.05007
882,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0525C,BENEMERITO INSTITUTO NORMAL DEL ESTADO GENERAL JUAN CRISOSTOMO BONILLA,923, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.065322,-98.224062
883,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EES0090K,BENEMERITO INSTITUTO NORMAL DEL ESTADO GENERAL JUAN CRISOSTOMO BONILLA,845, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.065322,-98.224062
884,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0041S,BENEMERITO INSTITUTO NORMAL DEL ESTADO GENERAL JUAN CRISOSTOMO BONILLA,627, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.065322,-98.224062
885,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR1661Y,BENITO JUAREZ,755, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.080282,-98.24435
886,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0271A,BENJAMIN KURIAN,243, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.077566,-98.215082
887,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0037F,JARDIN DE NIÑOS EVA SAMANO DE LOPEZ MATEOS,163, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,19.033644,-98.185376
888,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EES0293F,C.E. COMUNITARIO DEL SUR LICENCIADO MANUEL BARTLETT DIAZ,586, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.964045,-98.262519
889,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0874B,C.E. COMUNITARIO DEL SUR LICENCIADO MANUEL BARTLETT DIAZ,330, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.964045,-98.262519
890,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0752H,C.E. COMUNITARIO DEL SUR LICENCIADO MANUEL BARTLETT DIAZ,796, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.964045,-98.262519
891,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21AOS4036B,C.E. COMUNITARIO DEL SUR LICENCIADO MANUEL BARTLETT DIAZ,2466, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.961582,-98.262909
892,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EES0242Z,C.E. JOSE MARIA MORELOS Y PAVON,1077, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.075784,-98.211192
893,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0001R,C.E. JOSE MARIA MORELOS Y PAVON,549, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.075691,-98.211189
894,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EES0109S,C.E. NIÑOS HEROES DE CHAPULTEPEC,1408, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.0355212,-98.194792
895,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0065B,C.E. NIÑOS HEROES DE CHAPULTEPEC,650, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.035098,-98.197343
896,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0593J,C.E. NIÑOS HEROES DE CHAPULTEPEC,2003, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.0355212,-98.194792
897,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0028E,C.E. NIÑOS HEROES DE CHAPULTEPEC,1079, DAÑO MENOR ,SEGUNDA ETAPA A,100,20.061111,-97.688611
898,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0055B,C.E. PRESIDENTE GUSTAVO DIAZ ORDAZ,660, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.542445,-97.444452
899,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EES0254D,C.E. PRESIDENTE GUSTAVO DIAZ ORDAZ,793, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.98133,-98.237743
900,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0470J,C.E. PRESIDENTE GUSTAVO DIAZ ORDAZ,451, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.98133,-98.237743
901,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0650K,C.E. PRESIDENTE GUSTAVO DIAZ ORDAZ,988, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.983142,-98.236604
902,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EES0200Z,C.E. PROFESOR GREGORIO DE GANTE,695, DAÑO MENOR ,SEGUNDA ETAPA A,100,19.092611,-98.212537
903,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR3728C,TLACAELEL,337, DAÑO MENOR ,TERCERA ETAPA,0,18.960688,-98.245935
904,TEHUACÁN,MAGDALENA CUAYUCATEPEC,21ETV0212K,JUANA DE ASBAJE,314, DAÑO MENOR ,TERCERA ETAPA,0,18.554906,-97.482474
905,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN1043Y,NANAHUATZIN,339, DAÑO MENOR ,TERCERA ETAPA,100,19.03511,-98.139154
906,TEPATLAXCO DE HIDALGO,TEPATLAXCO DE HIDALGO,21EBH0784Q,CALMECAC,336, DAÑO MENOR ,TERCERA ETAPA,0,19.135534,-98.497828
907,TEPEACA,SAN HIPOLITO XOCHILTENANGO,21DTV0077X,LICENCIADO ALVARO GALVEZ Y FUENTES,315, DAÑO MENOR ,TERCERA ETAPA,0,18.937787,-97.875181
908,TULCINGO,TULCINGO DE VALLE,21DES0071X,ANTONIO CASO,300, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.042526,-98.433017
909,TLACOTEPEC DE BENITO JUÁREZ,SAN MARCOS TLACOYALCO,21DCC0065N,LA PRIMAVERA,318, DAÑO MENOR ,TERCERA ETAPA,0,18.676775,-97.606515
910,HUEJOTZINGO,SANTA MARIA ATEXCAC,21DPR2785N,BENITO JUAREZ,310, DAÑO MENOR ,TERCERA ETAPA,0,19.135729,-98.496526
911,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21DTV0141H,IGNACIO ZARAGOZA,298, DAÑO MENOR ,TERCERA ETAPA,0,19.081462,-98.305786
912,SAN MIGUEL XOXTLA,SAN MIGUEL XOXTLA,21DJN0080V,JARDIN DE NIÑOS JUAN JACOBO ROUSSEAU,287, DAÑO MENOR ,OTROS RECURSOS,100,19.172197,-98.307043
913,TEHUACÁN,TEHUACAN,21EES0329D,NIÑOS HEROES DE CHAPULTEPEC,255, DAÑO MENOR ,TERCERA ETAPA,0,18.499832,-97.417085
914,TEHUACÁN,TEHUACAN,21DPR0960P,TENOCHTITLAN,273, DAÑO MENOR ,TERCERA ETAPA,65,18.441057,-97.401712
915,SAN SALVADOR EL VERDE,SAN ANDRES HUEYACATITLA,21ETV0532V,ADOLFO LOPEZ MATEOS,253, DAÑO MENOR ,TERCERA ETAPA,0,19.253861,-98.534129
916,SAN MARTÍN TEXMELUCAN,SAN LUCAS ATOYATENCO (LOS RANCHITOS),21DJN0464Z,JARDIN DE NIÑOS MARTIRES DEL CARRIZAL ,220, DAÑO MENOR ,TERCERA ETAPA,0,19.277409,-98.417964
917,TEHUACÁN,SAN CRISTOBAL TEPETEOPAN,21DPR0415H,NETZAHUALCOYOTL,288, DAÑO MENOR ,TERCERA ETAPA,0,18.523774,-97.54774
918,SAN MIGUEL XOXTLA,SAN MIGUEL XOXTLA,21DTV0026Q,EMILIANO ZAPATA,268, DAÑO MENOR ,TERCERA ETAPA,100,19.167299,-98.309275
919,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0702Z,LICENCIADO JUAN DE SALMERON,908, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.992238,-98.24044
920,SAN MARTÍN TEXMELUCAN,EL MORAL,21EES0269F,GENERAL VICENTE GUERRERO,280, DAÑO MENOR ,TERCERA ETAPA,0,19.270898,-98.442277
921,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH0940R,LOS HEROES PUEBLA,261, DAÑO PARCIAL ,ESCUELAS AL CIEN 2018,100,18.161667,-97.102778
922,SAN MARTÍN TEXMELUCAN,SANTA MARIA MOYOTZINGO,21EPR1568R,OCTAVIO PAZ,276, DAÑO MENOR ,TERCERA ETAPA,0,19.248613,-98.39699
923,SAN MARTÍN TEXMELUCAN,SANTA MARIA MOYOTZINGO,21DJN0245N,XOCHICALCO,275, DAÑO MENOR ,TERCERA ETAPA,0,19.24541,-98.402317
924,TEHUACÁN,MAGDALENA CUAYUCATEPEC,21DJN0576D,FRANCISCO LARROYO,247, DAÑO MENOR ,OTROS RECURSOS,100,18.551357,-97.484156
925,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21EJN0066A,C.E. PRESIDENTE LICENCIADO MIGUEL ALEMÁN,263, DAÑO MENOR ,TERCERA ETAPA,0,19.061887,-98.31136
926,SAN NICOLÁS DE LOS RANCHOS,SAN NICOLAS DE LOS RANCHOS,21DTV0028O,LICENCIADO ALVARO GALVEZ Y FUENTES,260, DAÑO MENOR ,TERCERA ETAPA,100,19.072046,-98.479674
927,AMOZOC,AMOZOC DE MOTA,21EBH0812W,JOSE VASCONCELOS,240, DAÑO MENOR ,TERCERA ETAPA,0,19.094444,-98.061389
928,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN0895P,MOYOXOCHITL,267, DAÑO MENOR ,TERCERA ETAPA,100,18.946737,-98.240359
929,TEHUACÁN,TEHUACAN,21DPR3381B,HIMNO NACIONAL,250, DAÑO MENOR ,TERCERA ETAPA,0,18.473224,-97.430031
930,SAN MARTÍN TEXMELUCAN,SAN MARTIN TEXMELUCAN DE LABASTIDA,21EBH0794X,DAVID ALFARO SIQUEIROS,270, DAÑO MENOR ,TERCERA ETAPA,0,19.051111,-98.299722
931,SAN MARTÍN TEXMELUCAN,SAN JUAN TUXCO,21DJN0056V,HERMANOS GRIMM,279, DAÑO MENOR ,TERCERA ETAPA,0,19.263757,-98.448851
932,TEHUITZINGO,TEHUITZINGO,21ETC0012Y,"COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE PUEBLA, PLANTEL TEHUITZINGO",273, DAÑO MENOR ,ESCUELAS AL CIEN 2018,100,19.051111,-98.299722
933,SAN PEDRO CHOLULA,SAN GREGORIO ZACAPECHPAN,21ETV0156I,ALFREDO TOXQUI FERNANDEZ DE LARA,251, DAÑO MENOR ,TERCERA ETAPA,0,19.052414,-98.350198
934,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EBH1253I,C.E.COMUNITARIO DEL SUR LICENCIADO MANUEL BARTLETT DIAZ,181, DAÑO MENOR ,SEGUNDA ETAPA A,100,18.968682,-98.259678
935,TLACOTEPEC DE BENITO JUÁREZ,TLACOTEPEC DE BENITO JUAREZ,21DPR0597G,ANTONIO ZEPEDA,235, DAÑO MENOR ,OTROS RECURSOS,100,18.682497,-97.660279
