N°,Municipio,Etapa,Edad,Género
3584,TEZIUTLAN,1,18,Femenino
3585,TEZIUTLAN,1,39,Femenino
3586,TEZIUTLAN,1,33,Femenino
3587,TEZIUTLAN,1,34,Femenino
3588,AYOTOXCO DE GUERRERO,1,46,Femenino
3589,AYOTOXCO DE GUERRERO,1,23,Femenino
3590,AYOTOXCO DE GUERRERO,1,25,Femenino
3591,AYOTOXCO DE GUERRERO,1,23,Femenino
3592,AYOTOXCO DE GUERRERO,1,39,Femenino
3593,AYOTOXCO DE GUERRERO,1,25,Femenino
3594,AYOTOXCO DE GUERRERO,1,29,Femenino
3595,AYOTOXCO DE GUERRERO,1,50,Femenino
3596,AYOTOXCO DE GUERRERO,1,55,Femenino
3597,AYOTOXCO DE GUERRERO,1,40,Femenino
3598,HUEYTAMALCO,1,37,Femenino
3599,HUEYTAMALCO,1,28,Femenino
3600,HUEYTAMALCO,1,65,Femenino
3601,HUEYTAMALCO,1,38,Femenino
3602,HUEYTAMALCO,1,37,Femenino
3603,AYOTOXCO DE GUERRERO,1,32,Femenino
3604,AYOTOXCO DE GUERRERO,1,39,Femenino
3605,AYOTOXCO DE GUERRERO,1,38,Femenino
3606,AYOTOXCO DE GUERRERO,1,27,Femenino
3607,AYOTOXCO DE GUERRERO,1,56,Femenino
3608,AYOTOXCO DE GUERRERO,1,52,Femenino
3609,AYOTOXCO DE GUERRERO,1,50,Femenino
3610,AYOTOXCO DE GUERRERO,1,31,Femenino
3611,AYOTOXCO DE GUERRERO,1,29,Femenino
3612,AYOTOXCO DE GUERRERO,1,37,Femenino
3613,AYOTOXCO DE GUERRERO,1,28,Femenino
3614,AYOTOXCO DE GUERRERO,1,24,Femenino
3615,AYOTOXCO DE GUERRERO,1,33,Femenino
3616,HUEYTAMALCO,1,23,Femenino
3617,HUEYTAMALCO,1,30,Femenino
3618,HUEYTAMALCO,1,60,Femenino
3619,HUEYTAMALCO,1,32,Femenino
3620,HUEYTAMALCO,1,50,Femenino
3621,XIUTETELCO,2,63,Femenino
3622,XIUTETELCO,2,43,Femenino
3623,XIUTETELCO,2,36,Femenino
3624,XIUTETELCO,2,38,Femenino
3625,XIUTETELCO,2,33,Femenino
3626,TENAMPULCO,2,37,Femenino
3627,TENAMPULCO,2,31,Femenino
3628,TENAMPULCO,2,32,Femenino
3629,TENAMPULCO,2,63,Femenino
3630,TENAMPULCO,2,54,Femenino
3631,AYOTOXCO DE GUERRERO,2,45,Femenino
3632,AYOTOXCO DE GUERRERO,2,50,Femenino
3633,AYOTOXCO DE GUERRERO,2,47,Femenino
3634,AYOTOXCO DE GUERRERO,2,30,Femenino
3635,AYOTOXCO DE GUERRERO,2,41,Femenino
3636,AYOTOXCO DE GUERRERO,2,67,Femenino
3637,TEZIUTLAN,2,54,Femenino
3638,TEZIUTLAN,2,40,Femenino
3639,TEZIUTLAN,2,39,Femenino
3640,TEZIUTLAN,2,42,Femenino
3641,TEZIUTLAN,2,68,Femenino
3642,TEZIUTLAN,3,36,Femenino
3643,TEZIUTLAN,3,59,Femenino
3644,TEZIUTLAN,3,45,Femenino
3645,TEZIUTLAN,3,21,Femenino
3646,TEZIUTLAN,3,46,Femenino
3647,AYOTOXCO DE GUERRERO,3,47,Femenino
3648,AYOTOXCO DE GUERRERO,3,24,Femenino
3649,AYOTOXCO DE GUERRERO,3,32,Femenino
3650,AYOTOXCO DE GUERRERO,3,39,Femenino
3651,AYOTOXCO DE GUERRERO,3,37,Femenino
3652,AYOTOXCO DE GUERRERO,3,33,Femenino
3653,AYOTOXCO DE GUERRERO,3,25,Femenino
3654,AYOTOXCO DE GUERRERO,3,18,Femenino
3655,AYOTOXCO DE GUERRERO,3,32,Femenino
3656,CHIGNAUTLA,4,37,Femenino
3657,CHIGNAUTLA,4,37,Femenino
3658,CHIGNAUTLA,4,47,Femenino
3659,CHIGNAUTLA,4,49,Femenino
3660,CHIGNAUTLA,4,32,Femenino
3661,AYOTOXCO DE GUERRERO,7,63,Femenino
3662,AYOTOXCO DE GUERRERO,7,62,Femenino
3663,AYOTOXCO DE GUERRERO,7,32,Femenino
3664,AYOTOXCO DE GUERRERO,7,28,Femenino
3665,AYOTOXCO DE GUERRERO,7,44,Femenino
3666,AYOTOXCO DE GUERRERO,7,44,Femenino
3667,CHIGNAUTLA,7,28,Femenino
3668,CHIGNAUTLA,7,24,Femenino
3669,CHIGNAUTLA,7,29,Femenino
3670,CHIGNAUTLA,7,24,Femenino
3671,CHIGNAUTLA,7,38,Femenino
3672,CHIGNAUTLA,8,40,Femenino
3673,CHIGNAUTLA,8,37,Femenino
3674,CHIGNAUTLA,8,38,Femenino
3675,CHIGNAUTLA,8,36,Femenino
3676,CHIGNAUTLA,8,34,Femenino
3677,TENAMPULCO,8,36,Femenino
3678,TENAMPULCO,8,39,Femenino
3679,TENAMPULCO,8,50,Femenino
3680,TENAMPULCO,8,44,Femenino
3681,TENAMPULCO,8,30,Femenino
3682,TEZIUTLAN,8,42,Femenino
3683,TEZIUTLAN,8,21,Femenino
3684,TEZIUTLAN,8,55,Femenino
3685,TEZIUTLAN,8,23,Femenino
3686,TEZIUTLAN,8,44,Femenino
3687,TEZIUTLAN,8,40,Femenino
3688,LIBRES,1,42,Femenino
3689,LIBRES,1,33,Femenino
3690,LIBRES,1,51,Femenino
3691,LIBRES,1,38,Femenino
3692,LIBRES,1,23,Femenino
3693,LIBRES,1,41,Femenino
3694,LIBRES,1,31,Femenino
3695,LIBRES,1,37,Femenino
3696,LIBRES,1,24,Femenino
3697,LIBRES,1,37,Femenino
3698,ATEMPAN,1,30,Femenino
3699,ATEMPAN,1,53,Femenino
3700,ATEMPAN,1,37,Femenino
3701,ATEMPAN,1,43,Femenino
3702,ATEMPAN,1,22,Femenino
3703,ATEMPAN,1,56,Femenino
3704,ATEMPAN,1,35,Femenino
3705,ATEMPAN,1,43,Femenino
3706,ATEMPAN,1,48,Femenino
3707,ATEMPAN,1,43,Femenino
3708,LIBRES,1,29,Femenino
3709,LIBRES,1,32,Femenino
3710,LIBRES,1,25,Femenino
3711,LIBRES,1,54,Femenino
3712,LIBRES,1,33,Femenino
3713,LIBRES,1,37,Femenino
3714,LIBRES,1,30,Femenino
3715,LIBRES,1,46,Femenino
3716,LIBRES,1,23,Femenino
3717,LIBRES,1,44,Femenino
3718,ZARAGOZA,1,45,Femenino
3719,ZARAGOZA,1,27,Femenino
3720,ZARAGOZA,1,18,Femenino
3721,ZARAGOZA,1,21,Femenino
3722,ZARAGOZA,1,49,Femenino
3723,ZARAGOZA,1,31,Femenino
3724,ZARAGOZA,1,25,Femenino
3725,ZARAGOZA,1,48,Femenino
3726,ZARAGOZA,1,23,Femenino
3727,ZARAGOZA,1,47,Femenino
3728,LIBRES,1,44,Femenino
3729,LIBRES,1,50,Femenino
3730,LIBRES,1,48,Femenino
3731,LIBRES,1,32,Femenino
3732,LIBRES,1,26,Femenino
3733,LIBRES,1,25,Femenino
3734,LIBRES,1,31,Femenino
3735,LIBRES,1,40,Femenino
3736,LIBRES,1,49,Femenino
3737,LIBRES,1,44,Femenino
3738,TLATLAUQUITEPEC,1,48,Femenino
3739,TLATLAUQUITEPEC,1,47,Femenino
3740,TLATLAUQUITEPEC,1,68,Femenino
3741,TLATLAUQUITEPEC,1,42,Femenino
3742,TLATLAUQUITEPEC,1,40,Femenino
3743,TLATLAUQUITEPEC,1,49,Femenino
3744,TLATLAUQUITEPEC,1,47,Femenino
3745,TLATLAUQUITEPEC,1,33,Femenino
3746,TLATLAUQUITEPEC,1,19,Femenino
3747,TLATLAUQUITEPEC,1,46,Femenino
3748,TLATLAUQUITEPEC,1,40,Femenino
3749,TLATLAUQUITEPEC,1,49,Femenino
3750,TLATLAUQUITEPEC,1,39,Femenino
3751,TLATLAUQUITEPEC,1,30,Femenino
3752,TLATLAUQUITEPEC,1,27,Femenino
3753,TLATLAUQUITEPEC,1,44,Femenino
3754,TLATLAUQUITEPEC,1,42,Femenino
3755,TLATLAUQUITEPEC,1,52,Femenino
3756,TLATLAUQUITEPEC,1,28,Femenino
3757,TLATLAUQUITEPEC,1,51,Femenino
3758,OCOTEPEC,1,25,Femenino
3759,OCOTEPEC,1,36,Femenino
3760,OCOTEPEC,1,29,Femenino
3761,OCOTEPEC,1,48,Femenino
3762,OCOTEPEC,1,22,Femenino
3763,OCOTEPEC,1,27,Femenino
3764,OCOTEPEC,1,40,Femenino
3765,OCOTEPEC,1,53,Femenino
3766,ZARAGOZA,1,46,Femenino
3767,ZARAGOZA,1,37,Femenino
3768,ZARAGOZA,1,35,Femenino
3769,ZARAGOZA,1,83,Femenino
3770,ZARAGOZA,1,56,Femenino
3771,ZARAGOZA,1,27,Femenino
3772,ZARAGOZA,1,29,Femenino
3773,ZARAGOZA,1,18,Femenino
3774,ZARAGOZA,1,30,Femenino
3775,TLATLAUQUITEPEC,1,39,Femenino
3776,TLATLAUQUITEPEC,1,18,Femenino
3777,TLATLAUQUITEPEC,1,57,Femenino
3778,TLATLAUQUITEPEC,1,26,Femenino
3779,TLATLAUQUITEPEC,1,47,Femenino
3780,TLATLAUQUITEPEC,1,32,Femenino
3781,TLATLAUQUITEPEC,1,39,Femenino
3782,TLATLAUQUITEPEC,1,40,Femenino
3783,TLATLAUQUITEPEC,1,32,Femenino
3784,OCOTEPEC,1,48,Femenino
3785,OCOTEPEC,1,28,Femenino
3786,OCOTEPEC,1,22,Femenino
3787,OCOTEPEC,1,46,Femenino
3788,OCOTEPEC,1,21,Femenino
3789,OCOTEPEC,1,22,Femenino
3790,OCOTEPEC,1,57,Femenino
3791,OCOTEPEC,1,53,Femenino
3792,OCOTEPEC,1,50,Femenino
3793,HUEYAPAN,1,26,Femenino
3794,HUEYAPAN,1,25,Femenino
3795,HUEYAPAN,1,35,Femenino
3796,HUEYAPAN,1,53,Femenino
3797,HUEYAPAN,1,20,Femenino
3798,HUEYAPAN,1,18,Femenino
3799,HUEYAPAN,1,35,Femenino
3800,HUEYAPAN,1,56,Femenino
3801,HUEYAPAN,1,34,Femenino
3802,HUEYAPAN,1,30,Femenino
3803,TLATLAUQUITEPEC,1,41,Femenino
3804,TLATLAUQUITEPEC,1,33,Femenino
3805,TLATLAUQUITEPEC,1,38,Femenino
3806,TLATLAUQUITEPEC,1,29,Femenino
3807,TLATLAUQUITEPEC,1,39,Femenino
3808,TLATLAUQUITEPEC,1,33,Femenino
3809,TLATLAUQUITEPEC,1,39,Femenino
3810,TLATLAUQUITEPEC,1,43,Femenino
3811,TLATLAUQUITEPEC,1,41,Femenino
3812,TLATLAUQUITEPEC,1,59,Femenino
3813,TEPEYAHUALCO,1,30,Femenino
3814,TEPEYAHUALCO,1,29,Femenino
3815,TEPEYAHUALCO,1,60,Femenino
3816,TEPEYAHUALCO,1,42,Femenino
3817,TEPEYAHUALCO,1,35,Femenino
3818,TEPEYAHUALCO,1,44,Femenino
3819,TEPEYAHUALCO,1,22,Femenino
3820,TEPEYAHUALCO,1,36,Femenino
3821,TEPEYAHUALCO,1,32,Femenino
3822,ATEMPAN,1,39,Femenino
3823,ATEMPAN,1,25,Femenino
3824,ATEMPAN,1,36,Femenino
3825,ATEMPAN,1,43,Femenino
3826,ATEMPAN,1,30,Femenino
3827,ATEMPAN,1,30,Femenino
3828,ATEMPAN,1,24,Femenino
3829,ATEMPAN,1,44,Femenino
3830,ATEMPAN,1,32,Femenino
3831,ATEMPAN,1,30,Femenino
3832,ORIENTAL,1,58,Femenino
3833,ORIENTAL,1,42,Femenino
3834,ORIENTAL,1,34,Femenino
3835,ORIENTAL,1,25,Femenino
3836,ORIENTAL,1,29,Femenino
3837,ORIENTAL,1,35,Femenino
3838,ORIENTAL,1,45,Femenino
3839,ORIENTAL,1,53,Femenino
3840,ORIENTAL,1,20,Femenino
3841,ORIENTAL,1,42,Femenino
3842,ORIENTAL,1,28,Femenino
3843,ORIENTAL,1,34,Femenino
3844,ORIENTAL,1,46,Femenino
3845,ORIENTAL,1,38,Femenino
3846,ORIENTAL,1,38,Femenino
3847,ORIENTAL,1,38,Femenino
3848,ORIENTAL,1,22,Femenino
3849,ORIENTAL,1,25,Femenino
3850,ORIENTAL,1,65,Femenino
3851,ORIENTAL,1,23,Femenino
3852,TEPEYAHUALCO,1,62,Femenino
3853,TEPEYAHUALCO,1,40,Femenino
3854,TEPEYAHUALCO,1,46,Femenino
3855,TEPEYAHUALCO,1,24,Femenino
3856,TEPEYAHUALCO,1,34,Femenino
3857,TEPEYAHUALCO,1,22,Femenino
3858,TEPEYAHUALCO,1,35,Femenino
3859,TEPEYAHUALCO,1,37,Femenino
3860,TEPEYAHUALCO,1,59,Femenino
3861,TEPEYAHUALCO,1,38,Femenino
3862,HUEYAPAN,1,55,Femenino
3863,HUEYAPAN,1,39,Femenino
3864,HUEYAPAN,1,38,Femenino
3865,HUEYAPAN,1,35,Femenino
3866,HUEYAPAN,1,36,Femenino
3867,HUEYAPAN,1,37,Femenino
3868,HUEYAPAN,1,31,Femenino
3869,HUEYAPAN,1,42,Femenino
3870,HUEYAPAN,1,47,Femenino
3871,HUEYAPAN,1,36,Femenino
3872,HUEYAPAN,2,41,Femenino
3873,HUEYAPAN,2,41,Femenino
3874,HUEYAPAN,2,39,Femenino
3875,HUEYAPAN,2,22,Femenino
3876,HUEYAPAN,2,60,Femenino
3877,HUEYAPAN,2,40,Femenino
3878,HUEYAPAN,2,20,Femenino
3879,HUEYAPAN,2,25,Femenino
3880,HUEYAPAN,2,40,Femenino
3881,HUEYAPAN,2,39,Femenino
3882,ZARAGOZA,2,43,Femenino
3883,ZARAGOZA,2,45,Femenino
3884,ZARAGOZA,2,37,Femenino
3885,ZARAGOZA,2,45,Femenino
3886,ZARAGOZA,2,37,Femenino
3887,ZARAGOZA,2,71,Femenino
3888,ZARAGOZA,2,78,Femenino
3889,ZARAGOZA,2,26,Femenino
3890,ZARAGOZA,2,45,Femenino
3891,ZARAGOZA,2,39,Femenino
3892,HUEYAPAN,2,29,Femenino
3893,HUEYAPAN,2,25,Femenino
3894,HUEYAPAN,2,44,Femenino
3895,HUEYAPAN,2,34,Femenino
3896,HUEYAPAN,2,30,Femenino
3897,HUEYAPAN,2,31,Femenino
3898,HUEYAPAN,2,54,Femenino
3899,HUEYAPAN,2,35,Femenino
3900,HUEYAPAN,2,33,Femenino
3901,Hueyapan,2,28,Femenino
3902,Hueyapan,2,23,Femenino
3903,Hueyapan,2,21,Femenino
3904,Hueyapan,2,42,Femenino
3905,Hueyapan,2,22,Femenino
3906,Hueyapan,2,40,Femenino
3907,Hueyapan,2,30,Femenino
3908,Hueyapan,2,28,Femenino
3909,Hueyapan,2,44,Femenino
3910,Hueyapan,2,26,Femenino
3911,Hueyapan,2,35,Femenino
3912,Hueyapan,2,33,Femenino
3913,Hueyapan,2,43,Femenino
3914,Hueyapan,2,39,Femenino
3915,Hueyapan,2,23,Femenino
3916,Hueyapan,2,28,Femenino
3917,Hueyapan,2,50,Femenino
3918,Hueyapan,2,30,Femenino
3919,Hueyapan,2,48,Femenino
3920,HUEYAPAN,2,48,Femenino
3921,HUEYAPAN,2,29,Femenino
3922,HUEYAPAN,2,30,Femenino
3923,HUEYAPAN,2,45,Femenino
3924,HUEYAPAN,2,40,Femenino
3925,HUEYAPAN,2,31,Femenino
3926,HUEYAPAN,2,29,Femenino
3927,HUEYAPAN,2,68,Femenino
3928,HUEYAPAN,2,28,Femenino
3929,HUEYAPAN,2,36,Femenino
3930,HUEYAPAN,2,32,Femenino
3931,HUEYAPAN,2,37,Femenino
3932,HUEYAPAN,2,22,Femenino
3933,HUEYAPAN,2,55,Femenino
3934,HUEYAPAN,2,25,Femenino
3935,HUEYAPAN,2,35,Femenino
3936,HUEYAPAN,2,40,Femenino
3937,HUEYAPAN,2,29,Femenino
3938,HUEYAPAN,2,71,Femenino
3939,HUEYAPAN,2,42,Femenino
3940,TLATLAUQUITEPEC,2,28,Femenino
3941,TLATLAUQUITEPEC,2,24,Femenino
3942,TLATLAUQUITEPEC,2,55,Femenino
3943,TLATLAUQUITEPEC,2,40,Femenino
3944,TLATLAUQUITEPEC,2,34,Femenino
3945,TLATLAUQUITEPEC,2,61,Femenino
3946,TLATLAUQUITEPEC,2,34,Femenino
3947,TLATLAUQUITEPEC,2,35,Femenino
3948,TLATLAUQUITEPEC,2,56,Femenino
3949,Hueyapan,2,30,Femenino
3950,Hueyapan,2,53,Femenino
3951,Hueyapan,2,26,Femenino
3952,Hueyapan,2,62,Femenino
3953,Hueyapan,2,39,Femenino
3954,Hueyapan,2,65,Femenino
3955,Hueyapan,2,28,Femenino
3956,Hueyapan,2,36,Femenino
3957,Hueyapan,2,24,Femenino
3958,Hueyapan,2,51,Femenino
3959,ZARAGOZA,2,48,Femenino
3960,ZARAGOZA,2,50,Femenino
3961,ZARAGOZA,2,26,Femenino
3962,ZARAGOZA,2,23,Femenino
3963,ZARAGOZA,2,69,Femenino
3964,ZARAGOZA,2,50,Femenino
3965,ZARAGOZA,2,46,Femenino
3966,ZARAGOZA,2,50,Femenino
3967,Hueyapan,2,28,Femenino
3968,Hueyapan,2,39,Femenino
3969,Hueyapan,2,20,Femenino
3970,Hueyapan,2,23,Femenino
3971,Hueyapan,2,31,Femenino
3972,Hueyapan,2,48,Femenino
3973,Hueyapan,2,41,Femenino
3974,Hueyapan,2,23,Femenino
3975,Hueyapan,2,53,Femenino
3976,Hueyapan,2,22,Femenino
3977,ZARAGOZA,2,42,Femenino
3978,ZARAGOZA,2,37,Femenino
3979,ZARAGOZA,2,36,Femenino
3980,ZARAGOZA,2,31,Femenino
3981,ZARAGOZA,2,21,Femenino
3982,ZARAGOZA,2,36,Femenino
3983,ZARAGOZA,2,27,Femenino
3984,ZARAGOZA,2,40,Femenino
3985,ZARAGOZA,2,36,Femenino
3986,ZARAGOZA,2,37,Femenino
3987,ZARAGOZA,2,42,Femenino
3988,ZARAGOZA,2,67,Femenino
3989,ZARAGOZA,2,37,Femenino
3990,ZARAGOZA,2,51,Femenino
3991,ZARAGOZA,2,24,Femenino
3992,ZARAGOZA,2,51,Femenino
3993,ZARAGOZA,2,59,Femenino
3994,ZARAGOZA,2,32,Femenino
3995,ZARAGOZA,2,28,Femenino
3996,HUEYAPAN,2,48,Femenino
3997,HUEYAPAN,2,56,Femenino
3998,HUEYAPAN,2,43,Femenino
3999,HUEYAPAN,2,68,Femenino
4000,HUEYAPAN,2,51,Femenino
4001,HUEYAPAN,2,57,Femenino
4002,HUEYAPAN,2,44,Femenino
4003,HUEYAPAN,2,26,Femenino
4004,HUEYAPAN,2,51,Femenino
4005,HUEYAPAN,2,38,Femenino
4006,HUEYAPAN,2,35,Femenino
4007,HUEYAPAN,2,36,Femenino
4008,HUEYAPAN,2,27,Femenino
4009,HUEYAPAN,2,23,Femenino
4010,HUEYAPAN,2,48,Femenino
4011,HUEYAPAN,2,29,Femenino
4012,HUEYAPAN,2,54,Femenino
4013,HUEYAPAN,2,50,Femenino
4014,HUEYAPAN,2,53,Femenino
4015,HUEYAPAN,2,32,Femenino
4016,HUEYAPAN,2,43,Femenino
4017,HUEYAPAN,2,44,Femenino
4018,HUEYAPAN,2,45,Femenino
4019,HUEYAPAN,2,68,Femenino
4020,HUEYAPAN,2,28,Femenino
4021,HUEYAPAN,2,24,Femenino
4022,HUEYAPAN,2,62,Femenino
4023,HUEYAPAN,2,56,Femenino
4024,HUEYAPAN,2,49,Femenino
4025,HUEYAPAN,2,28,Femenino
4026,HUEYAPAN,2,25,Femenino
4027,HUEYAPAN,2,22,Femenino
4028,HUEYAPAN,2,54,Femenino
4029,HUEYAPAN,2,31,Femenino
4030,HUEYAPAN,2,24,Femenino
4031,HUEYAPAN,2,44,Femenino
4032,HUEYAPAN,2,76,Femenino
4033,HUEYAPAN,2,43,Femenino
4034,HUEYAPAN,2,35,Femenino
4035,Hueyapan,2,33,Femenino
4036,Hueyapan,2,33,Femenino
4037,Hueyapan,2,33,Femenino
4038,Hueyapan,2,30,Femenino
4039,Hueyapan,2,20,Femenino
4040,Hueyapan,2,61,Femenino
4041,Hueyapan,2,43,Femenino
4042,Hueyapan,2,65,Femenino
4043,HUEYAPAN,2,49,Femenino
4044,HUEYAPAN,2,40,Femenino
4045,HUEYAPAN,2,40,Femenino
4046,HUEYAPAN,2,43,Femenino
4047,HUEYAPAN,2,27,Femenino
4048,HUEYAPAN,2,50,Femenino
4049,HUEYAPAN,2,23,Femenino
4050,HUEYAPAN,2,31,Femenino
4051,LIBRES,3,39,Femenino
4052,LIBRES,3,45,Femenino
4053,LIBRES,3,20,Femenino
4054,LIBRES,3,61,Femenino
4055,LIBRES,3,66,Femenino
4056,LIBRES,3,25,Femenino
4057,LIBRES,3,28,Femenino
4058,LIBRES,3,19,Femenino
4059,HUEYAPAN,3,19,Femenino
4060,HUEYAPAN,3,38,Femenino
4061,HUEYAPAN,3,38,Femenino
4062,HUEYAPAN,3,21,Femenino
4063,HUEYAPAN,3,39,Femenino
4064,HUEYAPAN,3,53,Femenino
4065,HUEYAPAN,3,42,Femenino
4066,HUEYAPAN,3,44,Femenino
4067,HUEYAPAN,3,45,Femenino
4068,HUEYAPAN,3,30,Femenino
4069,HUEYAPAN,3,37,Femenino
4070,HUEYAPAN,3,34,Femenino
4071,HUEYAPAN,3,47,Femenino
4072,HUEYAPAN,3,20,Femenino
4073,HUEYAPAN,3,50,Femenino
4074,HUEYAPAN,3,27,Femenino
4075,HUEYAPAN,3,50,Femenino
4076,HUEYAPAN,3,21,Femenino
4077,HUEYAPAN,3,18,Femenino
4078,HUEYAPAN,3,24,Femenino
4079,HUEYAPAN,3,36,Femenino
4080,HUEYAPAN,3,38,Femenino
4081,HUEYAPAN,3,36,Femenino
4082,HUEYAPAN,3,20,Femenino
4083,HUEYAPAN,3,52,Femenino
4084,HUEYAPAN,3,29,Femenino
4085,HUEYAPAN,3,30,Femenino
4086,HUEYAPAN,3,26,Femenino
4087,HUEYAPAN,3,56,Femenino
4088,HUEYAPAN,3,49,Femenino
4089,HUEYAPAN,3,39,Femenino
4090,HUEYAPAN,3,36,Femenino
4091,HUEYAPAN,3,50,Femenino
4092,HUEYAPAN,3,41,Femenino
4093,HUEYAPAN,3,43,Femenino
4094,HUEYAPAN,3,27,Femenino
4095,HUEYAPAN,3,33,Femenino
4096,HUEYAPAN,3,34,Femenino
4097,HUEYAPAN,3,45,Femenino
4098,HUEYAPAN,3,46,Femenino
4099,HUEYAPAN,3,34,Femenino
4100,HUEYAPAN,3,58,Femenino
4101,HUEYAPAN,3,22,Femenino
4102,HUEYAPAN,3,41,Femenino
4103,HUEYAPAN,3,31,Femenino
4104,HUEYAPAN,3,30,Femenino
4105,HUEYAPAN,3,55,Femenino
4106,HUEYAPAN,3,55,Femenino
4107,HUEYAPAN,3,33,Femenino
4108,HUEYAPAN,3,56,Femenino
4109,HUEYAPAN,3,42,Femenino
4110,HUEYAPAN,3,63,Femenino
4111,HUEYAPAN,3,67,Femenino
4112,XICOTEPEC DE JUAREZ,1,23,Femenino
4113,XICOTEPEC DE JUAREZ,1,32,Femenino
4114,XICOTEPEC DE JUAREZ,1,44,Femenino
4115,XICOTEPEC DE JUAREZ,1,20,Femenino
4116,XICOTEPEC DE JUAREZ,1,65,Femenino
4117,XICOTEPEC DE JUAREZ,1,23,Femenino
4118,XICOTEPEC DE JUAREZ,1,42,Femenino
4119,XICOTEPEC DE JUAREZ,1,44,Femenino
4120,XICOTEPEC DE JUAREZ,1,23,Femenino
4121,XICOTEPEC DE JUAREZ,1,31,Femenino
4122,XICOTEPEC DE JUAREZ,1,22,Femenino
4123,XICOTEPEC DE JUAREZ,1,57,Femenino
4124,XICOTEPEC DE JUAREZ,1,29,Femenino
4125,XICOTEPEC DE JUAREZ,1,29,Femenino
4126,XICOTEPEC DE JUAREZ,1,20,Femenino
4127,XICOTEPEC DE JUAREZ,1,32,Femenino
4128,XICOTEPEC DE JUAREZ,1,39,Femenino
4129,XICOTEPEC DE JUAREZ,1,33,Femenino
4130,XICOTEPEC DE JUAREZ,1,62,Femenino
4131,XICOTEPEC DE JUAREZ,1,54,Femenino
4132,XICOTEPEC DE JUAREZ,1,28,Femenino
4133,XICOTEPEC DE JUAREZ,1,32,Femenino
4134,XICOTEPEC DE JUAREZ,1,46,Femenino
4135,XICOTEPEC DE JUAREZ,1,32,Femenino
4136,XICOTEPEC DE JUAREZ,1,42,Femenino
4137,XICOTEPEC DE JUAREZ,1,66,Femenino
4138,XICOTEPEC DE JUAREZ,1,43,Femenino
4139,XICOTEPEC DE JUAREZ,1,34,Femenino
4140,XICOTEPEC DE JUAREZ,1,34,Femenino
4141,XICOTEPEC DE JUAREZ,1,18,Femenino
4142,XICOTEPEC DE JUAREZ,1,32,Femenino
4143,XICOTEPEC DE JUAREZ,1,37,Femenino
4144,XICOTEPEC DE JUAREZ,1,40,Femenino
4145,XICOTEPEC DE JUAREZ,1,43,Femenino
4146,XICOTEPEC DE JUAREZ,1,56,Femenino
4147,XICOTEPEC DE JUAREZ,1,24,Femenino
4148,XICOTEPEC DE JUAREZ,1,39,Femenino
4149,XICOTEPEC DE JUAREZ,1,32,Femenino
4150,ZIHUATEUTLA,1,38,Femenino
4151,ZIHUATEUTLA,1,49,Femenino
4152,ZIHUATEUTLA,1,23,Femenino
4153,ZIHUATEUTLA,1,47,Femenino
4154,ZIHUATEUTLA,1,45,Femenino
4155,ZIHUATEUTLA,1,60,Femenino
4156,XICOTEPEC DE JUAREZ,1,27,Femenino
4157,XICOTEPEC DE JUAREZ,1,55,Femenino
4158,XICOTEPEC DE JUAREZ,1,22,Femenino
4159,XICOTEPEC DE JUAREZ,1,33,Femenino
4160,XICOTEPEC DE JUAREZ,1,24,Femenino
4161,XICOTEPEC DE JUAREZ,1,40,Femenino
4162,XICOTEPEC DE JUAREZ,1,33,Femenino
4163,XICOTEPEC DE JUAREZ,1,41,Femenino
4164,XICOTEPEC DE JUAREZ,1,70,Femenino
4165,XICOTEPEC DE JUAREZ,1,22,Femenino
4166,XICOTEPEC DE JUAREZ,1,30,Femenino
4167,XICOTEPEC DE JUAREZ,1,34,Femenino
4168,XICOTEPEC DE JUAREZ,1,33,Femenino
4169,XICOTEPEC DE JUAREZ,1,60,Femenino
4170,XICOTEPEC DE JUAREZ,1,62,Femenino
4171,XICOTEPEC DE JUAREZ,1,30,Femenino
4172,XICOTEPEC DE JUAREZ,1,41,Femenino
4173,XICOTEPEC DE JUAREZ,1,55,Femenino
4174,XICOTEPEC DE JUAREZ,1,25,Femenino
4175,XICOTEPEC DE JUAREZ,1,23,Femenino
4176,XICOTEPEC DE JUAREZ,1,30,Femenino
4177,XICOTEPEC DE JUAREZ,1,34,Femenino
4178,XICOTEPEC DE JUAREZ,1,34,Femenino
4179,XICOTEPEC DE JUAREZ,1,63,Femenino
4180,XICOTEPEC DE JUAREZ,1,73,Femenino
4181,XICOTEPEC DE JUAREZ,1,56,Femenino
4182,XICOTEPEC DE JUAREZ,1,44,Femenino
4183,XICOTEPEC DE JUAREZ,1,40,Femenino
4184,XICOTEPEC DE JUAREZ,1,25,Femenino
4185,XICOTEPEC DE JUAREZ,1,22,Femenino
4186,XICOTEPEC DE JUAREZ,1,32,Femenino
4187,XICOTEPEC DE JUAREZ,1,47,Femenino
4188,XICOTEPEC DE JUAREZ,1,41,Femenino
4189,XICOTEPEC DE JUAREZ,1,36,Femenino
4190,XICOTEPEC DE JUAREZ,1,27,Femenino
4191,XICOTEPEC DE JUAREZ,1,23,Femenino
4192,XICOTEPEC DE JUAREZ,1,40,Femenino
4193,XICOTEPEC DE JUAREZ,1,44,Femenino
4194,XICOTEPEC DE JUAREZ,1,30,Femenino
4195,XICOTEPEC DE JUAREZ,1,30,Femenino
